"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"35","Echinopsis_thelegonoides",0.9,"655001","Echinopsis thelegonoides",1,"species","","",NA,"(Speg.) H.Friedrich & G.D.Rowley","Cactaceae","Echinopsis","Echinopsis",1,"thelegonoides","thelegonoides",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/159a4d1c-4dea-4cd4-9189-ecf0a8a69043/synonymy?highlite=70e65b7e-06c7-451b-abc4-a7a21f90031b&acceptedFor=70e65b7e-06c7-451b-abc4-a7a21f90031b#70e65b7e-06c7-451b-abc4-a7a21f90031b","","Y","Synonym","Soehrensia thelegonoides","Soehrensia thelegonoides","(Speg.) Schlumpb.","1382600","species","https://caryophyllales.org/cdm_dataportal/taxon/159a4d1c-4dea-4cd4-9189-ecf0a8a69043","","Cactaceae","1","1","cact","0",""
"36","Echinopsis_tarijensis",0.9,"654990","Echinopsis tarijensis",1,"species","","",NA,"(Vaupel) H.Friedrich & G.D.Rowley","Cactaceae","Echinopsis","Echinopsis",1,"tarijensis","tarijensis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/46416f02-22be-44a4-9b44-40e2dcd552c7/synonymy?highlite=6adabd67-40cb-4cf5-be05-9094111c00f9&acceptedFor=6adabd67-40cb-4cf5-be05-9094111c00f9#6adabd67-40cb-4cf5-be05-9094111c00f9","","Y","Synonym","Soehrensia tarijensis","Soehrensia tarijensis","(Vaupel) Schlumpb.","1382598","species","https://caryophyllales.org/cdm_dataportal/taxon/46416f02-22be-44a4-9b44-40e2dcd552c7","","Cactaceae","1","1","cact","0",""
"37","Echinopsis_volliana",0.9,"655031","Echinopsis volliana",1,"species","","",NA,"(Backeb.) H.Friedrich & G.D.Rowley","Cactaceae","Echinopsis","Echinopsis",1,"volliana","volliana",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/c2915500-107b-4d70-a850-f2554f95f6e6/synonymy?highlite=2e56eb97-e1ad-420d-ab2f-be469b712f57&acceptedFor=2e56eb97-e1ad-420d-ab2f-be469b712f57#2e56eb97-e1ad-420d-ab2f-be469b712f57","","Y","Synonym","Soehrensia volliana","Soehrensia volliana","(Backeb.) Schlumpb.","1382602","species","https://caryophyllales.org/cdm_dataportal/taxon/c2915500-107b-4d70-a850-f2554f95f6e6","","Cactaceae","1","1","cact","0",""
"38","Echinopsis_chamaecereus",0.9,"654640","Echinopsis chamaecereus",1,"species","","",NA,"H.Friedrich & Glaetzle","Cactaceae","Echinopsis","Echinopsis",1,"chamaecereus","chamaecereus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/c51bba14-b591-4e1c-b01a-bd70ba8769e0/synonymy?highlite=da4b0a06-9e7a-44c9-90cf-9780ef5e958a&acceptedFor=da4b0a06-9e7a-44c9-90cf-9780ef5e958a#da4b0a06-9e7a-44c9-90cf-9780ef5e958a","","Y","Synonym","Chamaecereus silvestrii","Chamaecereus silvestrii","(Speg.) Britton & Rose","592384","species","https://caryophyllales.org/cdm_dataportal/taxon/c51bba14-b591-4e1c-b01a-bd70ba8769e0","","Cactaceae","1","1","cact","0",""
"39","Echinopsis_saltensis",0.9,"654943","Echinopsis saltensis",1,"species","","",NA,"Speg.","Cactaceae","Echinopsis","Echinopsis",1,"saltensis","saltensis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/823b2a25-06da-4bc0-b66a-ea1a22ac1774/synonymy?highlite=8b6ab50f-624e-4c7f-b6ce-3587b4c650cd&acceptedFor=8b6ab50f-624e-4c7f-b6ce-3587b4c650cd#8b6ab50f-624e-4c7f-b6ce-3587b4c650cd","","Y","Synonym","Chamaecereus saltensis","Chamaecereus saltensis","(Speg.) Schlumpb.","1379012","species","https://caryophyllales.org/cdm_dataportal/taxon/823b2a25-06da-4bc0-b66a-ea1a22ac1774","","Cactaceae","1","1","cact","0",""
"40","Echinopsis_walteri",0.9,"655033","Echinopsis walteri",1,"species","","",NA,"(R.Kiesling) H.Friedrich & Glaetzle","Cactaceae","Echinopsis","Echinopsis",1,"walteri","walteri",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/7c5c3732-4586-45fa-9aa2-b3382cafdf62/synonymy?highlite=090f3648-515b-4c93-97a4-9aaffffc164c&acceptedFor=090f3648-515b-4c93-97a4-9aaffffc164c#090f3648-515b-4c93-97a4-9aaffffc164c","","Y","Synonym","Soehrensia walteri","Soehrensia walteri","(R.Kiesling) Schlumpb.","1382603","species","https://caryophyllales.org/cdm_dataportal/taxon/7c5c3732-4586-45fa-9aa2-b3382cafdf62","","Cactaceae","1","1","cact","0",""
"41","Echinopsis_leucantha",0.9,"654796","Echinopsis leucantha",1,"species","","",NA,"(Gillies ex Salm-Dyck) Walp.","Cactaceae","Echinopsis","Echinopsis",1,"leucantha","leucantha",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/18777dfd-26e8-4a8d-97f6-c072840c7e9d/synonymy?highlite=fdb5ba77-d587-48de-9877-020218c80019&acceptedFor=fdb5ba77-d587-48de-9877-020218c80019#fdb5ba77-d587-48de-9877-020218c80019","","Y","Synonym","Acanthocalycium leucanthum","Acanthocalycium leucanthum","(Gillies ex Salm-Dyck) Schlumpb.","1378597","species","https://caryophyllales.org/cdm_dataportal/taxon/18777dfd-26e8-4a8d-97f6-c072840c7e9d","","Cactaceae","1","1","cact","0",""
"42","Matucana_madisoniorum",0.9,"1270635","Matucana madisoniorum",1,"species","","",NA,"(Hutchison) G.D.Rowley","Cactaceae","Matucana","Matucana",1,"madisoniorum","madisoniorum",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/357606f0-cfcc-4a4e-952c-765b84f5a241","","Y","Accepted","Matucana madisoniorum","Matucana madisoniorum","(Hutchison) G.D.Rowley","1270635","species","https://caryophyllales.org/cdm_dataportal/taxon/357606f0-cfcc-4a4e-952c-765b84f5a241","","Cactaceae","1","1","cact","0",""
"43","Echinopsis_mirabilis",0.9,"654826","Echinopsis mirabilis",1,"species","","",NA,"Speg.","Cactaceae","Echinopsis","Echinopsis",1,"mirabilis","mirabilis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/19da47c9-ca2d-4233-ac8b-a5b8140572f6/synonymy?highlite=a12e9305-9df4-4e1a-a2b7-c7146092bd40&acceptedFor=a12e9305-9df4-4e1a-a2b7-c7146092bd40#a12e9305-9df4-4e1a-a2b7-c7146092bd40","","Y","Synonym","Setiechinopsis mirabilis","Setiechinopsis mirabilis","(Speg.) Backeb. ex de Haas","433114","species","https://caryophyllales.org/cdm_dataportal/taxon/19da47c9-ca2d-4233-ac8b-a5b8140572f6","","Cactaceae","1","1","cact","0",""
"44","Echinopsis_thionantha",0.9,"655002","Echinopsis thionantha",1,"species","","",NA,"(Speg.) D.R.Hunt","Cactaceae","Echinopsis","Echinopsis",1,"thionantha","thionantha",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/d730c91e-f54a-42d9-8640-ae443e10d731/synonymy?highlite=776ae6f2-1635-41f2-b8fe-64e9c93f982a&acceptedFor=776ae6f2-1635-41f2-b8fe-64e9c93f982a#776ae6f2-1635-41f2-b8fe-64e9c93f982a","","Y","Synonym","Acanthocalycium thionanthum","Acanthocalycium thionanthum","(Speg.) Backeb.","506681","species","https://caryophyllales.org/cdm_dataportal/taxon/d730c91e-f54a-42d9-8640-ae443e10d731","","Cactaceae","1","1","cact","2","[Ambiguous]"
"45","Echinopsis_spiniflora",0.9,"654976","Echinopsis spiniflora",1,"species","","",NA,"(K.Schum.) A.Berger","Cactaceae","Echinopsis","Echinopsis",1,"spiniflora","spiniflora",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/e7756f66-e03d-4514-b1f7-79de2d43b38e/synonymy?highlite=56f00083-f8cd-4cb4-aaa4-223af5aeba4c&acceptedFor=56f00083-f8cd-4cb4-aaa4-223af5aeba4c#56f00083-f8cd-4cb4-aaa4-223af5aeba4c","","Y","Synonym","Acanthocalycium spiniflorum","Acanthocalycium spiniflorum","(K.Schum.) Backeb.","506680","species","https://caryophyllales.org/cdm_dataportal/taxon/e7756f66-e03d-4514-b1f7-79de2d43b38e","","Cactaceae","1","1","cact","0",""
"46","Denmoza_rhodacantha",0.9,"634455","Denmoza rhodacantha",1,"species","","",NA,"(Salm-Dyck) Britton & Rose","Cactaceae","Denmoza","Denmoza",1,"rhodacantha","rhodacantha",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/de17b46e-e260-40f3-bdc4-e1f17b728b34","","Y","Accepted","Denmoza rhodacantha","Denmoza rhodacantha","(Salm-Dyck) Britton & Rose","634455","species","https://caryophyllales.org/cdm_dataportal/taxon/de17b46e-e260-40f3-bdc4-e1f17b728b34","","Cactaceae","1","1","cact","0",""
"47","Echinopsis_lageniformis",0.9,"654792","Echinopsis lageniformis",1,"species","","",NA,"(C.F.Först.) H.Friedrich & G.D.Rowley","Cactaceae","Echinopsis","Echinopsis",1,"lageniformis","lageniformis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/b1381172-f815-42a6-b035-7c142c8b1835/synonymy?highlite=3a3e5811-bf75-4868-ae95-4bc5efbdc18f&acceptedFor=3a3e5811-bf75-4868-ae95-4bc5efbdc18f#3a3e5811-bf75-4868-ae95-4bc5efbdc18f","","Y","Synonym","Trichocereus bridgesii","Trichocereus bridgesii","(Salm-Dyck) Britton & Rose","1271341","species","https://caryophyllales.org/cdm_dataportal/taxon/b1381172-f815-42a6-b035-7c142c8b1835","","Cactaceae","1","1","cact","0",""
"48","Echinopsis_pachanoi",0.9,"654861","Echinopsis pachanoi",1,"species","","",NA,"(Britton & Rose) H.Friedrich & G.D.Rowley","Cactaceae","Echinopsis","Echinopsis",1,"pachanoi","pachanoi",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/50c81819-1f2a-4023-a595-622526f56135/synonymy?highlite=d5e2c682-5649-4aaf-9a29-e963180323c3&acceptedFor=d5e2c682-5649-4aaf-9a29-e963180323c3#d5e2c682-5649-4aaf-9a29-e963180323c3","","Y","Synonym","Trichocereus macrogonus var. pachanoi","Trichocereus macrogonus","(Britton & Rose) Albesiano & R.Kiesling","1382925","variety","https://caryophyllales.org/cdm_dataportal/taxon/50c81819-1f2a-4023-a595-622526f56135","","Cactaceae","1","1","cact","0",""
"49","Mila_caespitosa",0.9,"1270182","Mila caespitosa",1,"species","","",NA,"Britton & Rose","Cactaceae","Mila","Mila",1,"caespitosa","caespitosa",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/4eb507bf-8395-47fc-97d4-ffab5227f023","","Y","Accepted","Mila caespitosa","Mila caespitosa","Britton & Rose","1270182","species","https://caryophyllales.org/cdm_dataportal/taxon/4eb507bf-8395-47fc-97d4-ffab5227f023","","Cactaceae","1","1","cact","0",""
"50","Pygmaeocereus_bylesianus",0.9,"1270409","Pygmaeocereus bylesianus",1,"species","","",NA,"Andreae & Backeb.","Cactaceae","Pygmaeocereus","Pygmaeocereus",1,"bylesianus","bylesianus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/879f0c1b-445d-4f02-8f68-bd05b28e34d3","","Y","Accepted","Pygmaeocereus bylesianus","Pygmaeocereus bylesianus","Andreae & Backeb.","1270409","species","https://caryophyllales.org/cdm_dataportal/taxon/879f0c1b-445d-4f02-8f68-bd05b28e34d3","","Cactaceae","1","1","cact","0",""
"51","Oreocereus_hempelianus",0.9,"1270724","Oreocereus hempelianus",1,"species","","",NA,"(Gürke) D.R.Hunt","Cactaceae","Oreocereus","Oreocereus",1,"hempelianus","hempelianus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/53d3cb05-323c-4585-9be1-8b6617b7dd4f","","Y","Accepted","Oreocereus hempelianus","Oreocereus hempelianus","(Gürke) D.R.Hunt","1270724","species","https://caryophyllales.org/cdm_dataportal/taxon/53d3cb05-323c-4585-9be1-8b6617b7dd4f","","Cactaceae","1","1","cact","0",""
"52","Haageocereus_chilensis",0.9,"706343","Haageocereus chilensis",1,"species","","",NA,"F.Ritter ex D.R.Hunt","Cactaceae","Haageocereus","Haageocereus",1,"chilensis","chilensis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/0345197c-576f-4b67-828c-a2f00f63d0e8","","Y","Accepted","Haageocereus chilensis","Haageocereus chilensis","F.Ritter ex D.R.Hunt","706343","species","https://caryophyllales.org/cdm_dataportal/taxon/0345197c-576f-4b67-828c-a2f00f63d0e8","","Cactaceae","1","1","cact","0",""
"53","Haageocereus_decumbens",0.9,"706347","Haageocereus decumbens",1,"species","","",NA,"(Vaupel) Backeb.","Cactaceae","Haageocereus","Haageocereus",1,"decumbens","decumbens",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/2400260a-fedd-44c8-bc93-ecafebd67f71","","Y","Accepted","Haageocereus decumbens","Haageocereus decumbens","(Vaupel) Backeb.","706347","species","https://caryophyllales.org/cdm_dataportal/taxon/2400260a-fedd-44c8-bc93-ecafebd67f71","","Cactaceae","1","1","cact","0",""
"54","Haageocereus_pseudomelanostele",0.9,"1270393","Haageocereus pseudomelanostele",1,"species","","",NA,"(Werderm. & Backeb.) Backeb.","Cactaceae","Haageocereus","Haageocereus",1,"pseudomelanostele","pseudomelanostele",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/0daae040-e4f8-42de-89ba-28ab7a7a1521/synonymy?highlite=85bdc02e-af98-45a3-9fc4-97701d3628dd&acceptedFor=85bdc02e-af98-45a3-9fc4-97701d3628dd#85bdc02e-af98-45a3-9fc4-97701d3628dd","","Y","Synonym","Haageocereus kagenekii","Haageocereus kagenekii","(C.C.Gmel.) Mottram","1379703","species","https://caryophyllales.org/cdm_dataportal/taxon/0daae040-e4f8-42de-89ba-28ab7a7a1521","","Cactaceae","1","1","cact","0",""
"55","Matucana_aurantiaca",0.9,"1270556","Matucana aurantiaca",1,"species","","",NA,"(Vaupel) Buxb.","Cactaceae","Matucana","Matucana",1,"aurantiaca","aurantiaca",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/efedb571-bfa4-451e-b548-1700304e9482","","Y","Accepted","Matucana aurantiaca","Matucana aurantiaca","(Vaupel) Buxb.","1270556","species","https://caryophyllales.org/cdm_dataportal/taxon/efedb571-bfa4-451e-b548-1700304e9482","","Cactaceae","1","1","cact","0",""
"56","Matucana_intertexta",0.9,"1270602","Matucana intertexta",1,"species","","",NA,"F.Ritter","Cactaceae","Matucana","Matucana",1,"intertexta","intertexta",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/2ec61ca9-d04b-40d4-98d0-3c3a7a9695db","","Y","Accepted","Matucana intertexta","Matucana intertexta","F.Ritter","1270602","species","https://caryophyllales.org/cdm_dataportal/taxon/2ec61ca9-d04b-40d4-98d0-3c3a7a9695db","","Cactaceae","1","1","cact","0",""
"57","Oroya_peruviana",0.9,"1270164","Oroya peruviana",1,"species","","",NA,"(K.Schum.) Britton & Rose","Cactaceae","Oroya","Oroya",1,"peruviana","peruviana",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/d6c2806b-63dc-45c4-869b-6e2648d6a74e","","Y","Accepted","Oroya peruviana","Oroya peruviana","(K.Schum.) Britton & Rose","1270164","species","https://caryophyllales.org/cdm_dataportal/taxon/d6c2806b-63dc-45c4-869b-6e2648d6a74e","","Cactaceae","1","1","cact","0",""
"58","Oreocereus_trollii",0.9,"1229506","Oreocereus trollii",1,"species","","",NA,"(Kupper) Backeb.","Cactaceae","Oreocereus","Oreocereus",1,"trollii","trollii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/77d66b26-7dc8-4bb5-8421-af4e59bb5622","","Y","Accepted","Oreocereus trollii","Oreocereus trollii","(Kupper) Backeb.","1229506","species","https://caryophyllales.org/cdm_dataportal/taxon/77d66b26-7dc8-4bb5-8421-af4e59bb5622","","Cactaceae","1","1","cact","0",""
"59","Oreocereus_celsianus",0.9,"1270154","Oreocereus celsianus",1,"species","","",NA,"(Lem. ex Salm-Dyck) A.Berger ex Riccob.","Cactaceae","Oreocereus","Oreocereus",1,"celsianus","celsianus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/aa380f07-2873-4155-8ccf-90d4d6033996","","Y","Accepted","Oreocereus celsianus","Oreocereus celsianus","(Lem. ex Salm-Dyck) A.Berger ex Riccob.","1270154","species","https://caryophyllales.org/cdm_dataportal/taxon/aa380f07-2873-4155-8ccf-90d4d6033996","","Cactaceae","1","1","cact","0",""
"60","Matucana_haynei",0.9,"1270167","Matucana haynei",1,"species","","",NA,"(Otto ex Salm-Dyck) Britton & Rose","Cactaceae","Matucana","Matucana",1,"haynei","haynei",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/e942ca8c-963d-4dac-a6b0-93423db618df","","Y","Accepted","Matucana haynei","Matucana haynei","(Otto ex Salm-Dyck) Britton & Rose","1270167","species","https://caryophyllales.org/cdm_dataportal/taxon/e942ca8c-963d-4dac-a6b0-93423db618df","","Cactaceae","1","1","cact","0",""
"61","Espostoa_lanata",0.9,"673406","Espostoa lanata",1,"species","","",NA,"(Kunth) Britton & Rose","Cactaceae","Espostoa","Espostoa",1,"lanata","lanata",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/e84300bd-e46e-47aa-9959-9a7b2cf86441","","Y","Accepted","Espostoa lanata","Espostoa lanata","(Kunth) Britton & Rose","673406","species","https://caryophyllales.org/cdm_dataportal/taxon/e84300bd-e46e-47aa-9959-9a7b2cf86441","","Cactaceae","1","1","cact","0",""
"62","Rauhocereus_riosaniensis",0.9,"1270323","Rauhocereus riosaniensis",1,"species","","",NA,"Backeb.","Cactaceae","Rauhocereus","Rauhocereus",1,"riosaniensis","riosaniensis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/7cd1fbb7-d7cd-418c-ad89-47f12dca49c3","","Y","Accepted","Rauhocereus riosaniensis","Rauhocereus riosaniensis","Backeb.","1270323","species","https://caryophyllales.org/cdm_dataportal/taxon/7cd1fbb7-d7cd-418c-ad89-47f12dca49c3","","Cactaceae","1","1","cact","0",""
"63","Arthrocereus_glaziovii",0.9,"543645","Arthrocereus glaziovii",1,"species","","",NA,"(K.Schum.) N.P.Taylor & Zappi","Cactaceae","Arthrocereus","Arthrocereus",1,"glaziovii","glaziovii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/39601f69-38a4-4355-996a-aea2de5d2c0d","","Y","Accepted","Arthrocereus glaziovii","Arthrocereus glaziovii","(K.Schum.) N.P.Taylor & Zappi","543645","species","https://caryophyllales.org/cdm_dataportal/taxon/39601f69-38a4-4355-996a-aea2de5d2c0d","","Cactaceae","1","1","cact","0",""
"64","Arthrocereus_rondonianus",0.9,"543657","Arthrocereus rondonianus",1,"species","","",NA,"Backeb. & Voll","Cactaceae","Arthrocereus","Arthrocereus",1,"rondonianus","rondonianus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/78224f54-cf66-4924-b9c6-517491804055","","Y","Accepted","Arthrocereus rondonianus","Arthrocereus rondonianus","Backeb. & Voll","543657","species","https://caryophyllales.org/cdm_dataportal/taxon/78224f54-cf66-4924-b9c6-517491804055","","Cactaceae","1","1","cact","0",""
"65","Arthrocereus_spinosissimus",0.9,"543659","Arthrocereus spinosissimus",1,"species","","",NA,"(Buining & Brederoo) F.Ritter","Cactaceae","Arthrocereus","Arthrocereus",1,"spinosissimus","spinosissimus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/4e6a5c1a-687f-4116-b319-af4f40fdcbfb","","Y","Accepted","Arthrocereus spinosissimus","Arthrocereus spinosissimus","(Buining & Brederoo) F.Ritter","543659","species","https://caryophyllales.org/cdm_dataportal/taxon/4e6a5c1a-687f-4116-b319-af4f40fdcbfb","","Cactaceae","1","1","cact","0",""
"66","Harrisia_tortuosa",0.9,"1271909","Harrisia tortuosa",1,"species","","",NA,"(J.Forbes) Britton & Rose","Cactaceae","Harrisia","Harrisia",1,"tortuosa","tortuosa",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/8071ea95-b5f3-4668-a7df-84af0004821b","","Y","Accepted","Harrisia tortuosa","Harrisia tortuosa","(J.Forbes) Britton & Rose","1271909","species","https://caryophyllales.org/cdm_dataportal/taxon/8071ea95-b5f3-4668-a7df-84af0004821b","","Cactaceae","1","1","cact","0",""
"67","Harrisia_regelii",0.9,"708264","Harrisia regelii",1,"species","","",NA,"(Weing.) Borg","Cactaceae","Harrisia","Harrisia",1,"regelii","regelii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/046f8d07-db07-4a1c-8033-8b3acc123a58","","Y","Accepted","Harrisia regelii","Harrisia regelii","(Weing.) Borg","708264","species","https://caryophyllales.org/cdm_dataportal/taxon/046f8d07-db07-4a1c-8033-8b3acc123a58","","Cactaceae","1","1","cact","0",""
"68","Harrisia_martinii",0.9,"1269946","Harrisia martinii",1,"species","","",NA,"(Labour.) Britton","Cactaceae","Harrisia","Harrisia",1,"martinii","martinii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/a1d87f7e-1774-460a-8f7f-33d03c189903","","Y","Accepted","Harrisia martinii","Harrisia martinii","(Labour.) Britton","1269946","species","https://caryophyllales.org/cdm_dataportal/taxon/a1d87f7e-1774-460a-8f7f-33d03c189903","","Cactaceae","1","1","cact","0",""
"69","Harrisia_pomanensis",0.9,"1271911","Harrisia pomanensis",1,"species","","",NA,"(F.A.C.Weber ex K.Schum.) Britton & Rose","Cactaceae","Harrisia","Harrisia",1,"pomanensis","pomanensis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/71710ed9-9379-4d1a-9b97-f6825c7def62","","Y","Accepted","Harrisia pomanensis","Harrisia pomanensis","(F.A.C.Weber ex K.Schum.) Britton & Rose","1271911","species","https://caryophyllales.org/cdm_dataportal/taxon/71710ed9-9379-4d1a-9b97-f6825c7def62","","Cactaceae","1","1","cact","0",""
"70","Harrisia_tetracantha",0.9,"1233575","Harrisia tetracantha",1,"species","","",NA,"(Labour.) D.R.Hunt","Cactaceae","Harrisia","Harrisia",1,"tetracantha","tetracantha",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/f5d26573-4895-46d5-afeb-4321bd37a48f","","Y","Accepted","Harrisia tetracantha","Harrisia tetracantha","(Labour.) D.R.Hunt","1233575","species","https://caryophyllales.org/cdm_dataportal/taxon/f5d26573-4895-46d5-afeb-4321bd37a48f","","Cactaceae","1","1","cact","0",""
"71","Harrisia_earlei",0.9,"708254","Harrisia earlei",1,"species","","",NA,"Britton & Rose","Cactaceae","Harrisia","Harrisia",1,"earlei","earlei",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/d814cb9d-7e40-4a2d-ba59-cd14a375ac53","","Y","Accepted","Harrisia earlei","Harrisia earlei","Britton & Rose","708254","species","https://caryophyllales.org/cdm_dataportal/taxon/d814cb9d-7e40-4a2d-ba59-cd14a375ac53","","Cactaceae","1","1","cact","0",""
